Energy_MeV,Sr90_ProbabilityDensity,Y90_ProbabilityDensity,Total_ProbabilityDensity
0.26564964964964966,2.360658203275191,0.4630293296656184,2.8236875329408093
0.26795095095095095,2.3498647029850703,0.4643585945633766,2.814223297548447
0.27025225225225225,2.3387942445663885,0.4656814510528359,2.8044756956192245
0.27255355355355354,2.327445110263588,0.46699790332762015,2.7944430135912084
0.27485485485485484,2.3158156695566308,0.46830795589004665,2.7841236254466772
0.27715615615615613,2.303904382182644,0.4696116135434647,2.7735159957261084
0.2794574574574574,2.2917098011870385,0.470908881384875,2.7626186825719135
0.2817587587587587,2.2792305760040064,0.47219976479781606,2.7514303408018224
0.28406006006006,2.266465455566242,0.4734842694455011,2.739949725011743
0.28636136136136137,2.253413291443813,0.47476240126419395,2.728175692708007
0.28866266266266266,2.240073041012048,0.476034166456809,2.7161072074688573
0.29096396396396396,2.2264437706483635,0.477299571486726,2.7037433421350894
0.29326526526526525,2.2125246589579484,0.4785586230718068,2.691083282029755
0.29556656656656655,2.1983150000281904,0.47981132817859945,2.67812632820679
0.29786786786786784,2.1838142067117983,0.4810576940167303,2.6648719007285284
0.30016916916916914,2.1690218139385347,0.4822977280334622,2.651319541971997
0.30247047047047043,2.153937482055487,0.48353143790841896,2.637468919963906
0.3047717717717717,2.1385610001958244,0.4847588315484625,2.6233198317442867
0.3070730730730731,2.1228922896759634,0.4859799170827191,2.6088722067586825
0.3093743743743744,2.1069314074211096,0.48719470285774275,2.5941261102788524
0.31167567567567567,2.0906785494190983,0.4884031974328129,2.5790817468519114
0.31397697697697696,2.0741340542025117,0.48960540957535675,2.5637394637778685
0.31627827827827826,2.0572984063589987,0.4908013482564928,2.5480997546154915
0.31857957957957955,2.040172240069779,0.49199102264668654,2.532163262716465
0.32088088088088085,2.022756342676273,0.4931744421115149,2.5159307847877876
0.32318218218218214,2.0050516582748417,0.49435161620753637,2.499403274482378
0.32548348348348344,1.987059291339574,0.4955225546782543,2.4825818460178284
0.3277847847847848,1.9687805103731124,0.49668726745017944,2.465467777823292
0.3300860860860861,1.9502167515854718,0.4978457646289778,2.4480625162144496
0.3323873873873874,1.9313696226008286,0.49899805649570456,2.430367679096533
0.3346886886886887,1.9122409061922585,0.5001441535031215,2.4123850596953798
0.33698998998998997,1.8928325640443833,0.5012840662720862,2.3941166303164696
0.33929129129129126,1.8731467405439173,0.5024178055880231,2.3755645461319403
0.34159259259259256,1.8531857665980807,0.503545382397458,2.3567311489955385
0.34389389389389385,1.8329521634808699,0.504666807804625,2.3376189712854947
0.34619519519519515,1.812448646707161,0.5057820930681357,2.318230739775297
0.3484964964964965,1.791678129934613,0.5068912495977096,2.2985693795323225
0.3507977977977978,1.7706437288933852,0.5079942889509668,2.2786380178443517
0.3530990990990991,1.7493487653436237,0.5090912228302739,2.2584399881738975
0.3554004004004004,1.7277967710607263,0.5101820630796458,2.237978834140372
0.3577017017017017,1.7059914918483428,0.5112668216817005,2.217258313530043
