6.7e-05	-0.0001943	-9.5e-06
6.7e-05	-0.0001809	-9.5e-06
6.7e-05	-0.0001675	-9.5e-06
6.7e-05	-0.0001541	-9.5e-06
6.7e-05	-0.0001407	-9.5e-06
6.7e-05	-0.0001273	-9.5e-06
6.7e-05	-0.0001139	-9.5e-06
6.7e-05	-0.0001005	-9.5e-06
6.7e-05	-8.71e-05	-9.5e-06
6.7e-05	-7.37e-05	-9.5e-06
6.7e-05	-6.03e-05	-9.5e-06
6.7e-05	-4.69e-05	-9.5e-06
6.7e-05	-3.35e-05	-9.5e-06
6.7e-05	-2.01e-05	-9.5e-06
6.7e-05	-6.7e-06	-9.5e-06
6.7e-05	6.7e-06	-9.5e-06
6.7e-05	2.01e-05	-9.5e-06
6.7e-05	3.35e-05	-9.5e-06
6.7e-05	4.69e-05	-9.5e-06
6.7e-05	6.03e-05	-9.5e-06
6.7e-05	7.37e-05	-9.5e-06
6.7e-05	8.71e-05	-9.5e-06
6.7e-05	0.0001005	-9.5e-06
6.7e-05	0.0001139	-9.5e-06
6.7e-05	0.0001273	-9.5e-06
6.7e-05	0.0001407	-9.5e-06
6.7e-05	0.0001541	-9.5e-06
6.7e-05	0.0001675	-9.5e-06
6.7e-05	0.0001809	-9.5e-06
6.7e-05	0.0001943	-9.5e-06
