-6.7e-05	-0.000129214	-9.5e-06
-6.7e-05	-0.000119643	-9.5e-06
-6.7e-05	-0.000110071	-9.5e-06
-6.7e-05	-0.0001005	-9.5e-06
-6.7e-05	-9.09286e-05	-9.5e-06
-6.7e-05	-8.13571e-05	-9.5e-06
-6.7e-05	-7.17857e-05	-9.5e-06
-6.7e-05	-6.22143e-05	-9.5e-06
-6.7e-05	-5.26429e-05	-9.5e-06
-6.7e-05	-4.30714e-05	-9.5e-06
-6.7e-05	-3.35e-05	-9.5e-06
-6.7e-05	-2.39286e-05	-9.5e-06
-6.7e-05	-1.43571e-05	-9.5e-06
-6.7e-05	-4.78571e-06	-9.5e-06
-6.7e-05	4.78571e-06	-9.5e-06
-6.7e-05	1.43571e-05	-9.5e-06
-6.7e-05	2.39286e-05	-9.5e-06
-6.7e-05	3.35e-05	-9.5e-06
-6.7e-05	4.30714e-05	-9.5e-06
-6.7e-05	5.26429e-05	-9.5e-06
-6.7e-05	6.22143e-05	-9.5e-06
-6.7e-05	7.17857e-05	-9.5e-06
-6.7e-05	8.13571e-05	-9.5e-06
-6.7e-05	9.09286e-05	-9.5e-06
-6.7e-05	0.0001005	-9.5e-06
-6.7e-05	0.000110071	-9.5e-06
-6.7e-05	0.000119643	-9.5e-06
-6.7e-05	0.000129214	-9.5e-06
